Time,Time_ubisense,txeui,seq,X,Y,Z
1510937414.320,1510937415.1719846725,1,214582,1.198,0.275,0.500,
1510937414.356,1510937415.1975855827,1,214583,1.178,0.263,0.500,
1510937414.371,1510937415.2131855488,1,214584,1.151,0.274,0.500,
1510937414.407,1510937415.2543859482,1,214585,1.127,0.264,0.500,
1510937414.417,1510937415.2723870277,1,214586,1.114,0.258,0.500,
1510937414.459,1510937415.2983887196,1,214587,1.098,0.256,0.500,
1510937414.468,1510937415.3223898411,1,214588,1.080,0.266,0.500,
1510937414.498,1510937415.3473916054,1,214589,1.056,0.283,0.500,
1510937414.518,1510937415.3723926544,1,214590,1.042,0.277,0.500,
1510937414.548,1510937415.3963942528,1,214591,1.030,0.287,0.500,
1510937414.574,1510937415.4153952599,1,214592,1.012,0.298,0.500,
1510937414.605,1510937415.4465954304,1,214593,1.009,0.292,0.499,
1510937414.620,1510937415.4621953964,1,214594,0.980,0.272,0.499,
1510937414.646,1510937415.4973955154,1,214595,0.962,0.285,0.500,
1510937414.666,1510937415.5223970413,1,214596,0.952,0.288,0.500,
1510937414.696,1510937415.5463984013,1,214597,0.942,0.284,0.500,
1510937414.706,1510937415.5623993874,1,214598,0.926,0.291,0.500,
1510937414.739,1510937415.5809996128,1,214599,0.945,0.406,0.495,
1510937414.771,1510937415.6121995449,1,214600,0.896,0.357,0.492,
1510937414.804,1510937415.6454000473,1,214601,0.864,0.334,0.494,
1510937414.836,1510937415.6610000134,1,214602,0.826,0.298,0.500,
1510937414.860,1510937415.6921999454,1,214603,0.802,0.272,0.500,
1510937414.870,1510937415.7228007317,1,214604,0.778,0.261,0.500,
1510937414.900,1510937415.7478022575,1,214605,0.766,0.263,0.500,
1510937414.941,1510937415.7728035450,1,214606,0.767,0.279,0.500,
1510937414.950,1510937415.7924039364,1,214607,0.766,0.289,0.500,
1510937414.982,1510937415.8080039024,1,214608,0.750,0.286,0.500,
1510937414.997,1510937415.8392038345,1,214609,0.730,0.297,0.500,
1510937415.017,1510937415.8728051186,1,214610,0.722,0.307,0.500,
1510937415.047,1510937415.8968062401,1,214611,0.718,0.320,0.500,
1510937415.067,1510937415.9228079319,1,214612,0.707,0.338,0.500,
1510937415.098,1510937415.9468090534,1,214613,0.697,0.357,0.500,
1510937415.117,1510937415.9718108177,1,214614,0.689,0.386,0.500,
1510937415.156,1510937415.9964110851,1,214615,0.658,0.394,0.500,
1510937415.187,1510937416.0120110512,1,214616,0.635,0.407,0.500,
1510937415.201,1510937416.0432112217,1,214617,0.626,0.437,0.500,
1510937415.221,1510937416.0718119144,1,214618,0.600,0.442,0.500,
1510937415.242,1510937416.0948135853,1,214619,0.600,0.442,0.500,
1510937415.271,1510937416.1218149662,1,214620,0.580,0.461,0.500,
1510937415.291,1510937416.1468162537,1,214621,0.574,0.489,0.500,
1510937415.321,1510937416.1718180180,1,214622,0.554,0.514,0.500,
1510937415.341,1510937416.1968190670,1,214623,0.542,0.536,0.500,
1510937415.371,1510937416.2218208313,1,214624,0.524,0.550,0.500,
1510937415.391,1510937416.2468221188,1,214625,0.505,0.563,0.500,
1510937415.421,1510937416.2718236446,1,214626,0.481,0.564,0.500,
1510937415.441,1510937416.2968249321,1,214627,0.460,0.575,0.500,
1510937415.471,1510937416.3218262196,1,214628,0.448,0.584,0.500,
1510937415.492,1510937416.3478279114,1,214629,0.445,0.598,0.500,
1510937415.540,1510937416.3658289909,1,214630,0.442,0.607,0.500,
1510937415.555,1510937416.3970289230,1,214631,0.450,0.618,0.500,
1510937415.571,1510937416.4126288891,1,214632,0.456,0.625,0.500,
1510937415.602,1510937416.4438290596,1,214633,0.464,0.625,0.499,
1510937415.618,1510937416.4594290257,1,214634,0.475,0.619,0.497,
1510937415.643,1510937416.4966294765,1,214635,0.477,0.622,0.497,
1510937415.664,1510937416.5166306496,1,214636,0.481,0.625,0.497,
1510937415.673,1510937416.5196306705,1,214637,0.489,0.626,0.497,
1510937415.693,1510937416.5486323833,1,214638,0.489,0.626,0.497,
1510937415.724,1510937416.5656335354,1,214639,0.485,0.639,0.498,
1510937415.755,1510937416.5968334675,1,214640,0.486,0.644,0.498,
1510937415.770,1510937416.6124334335,1,214641,0.486,0.652,0.499,
1510937415.802,1510937416.6436336040,1,214642,0.498,0.649,0.498,
1510937415.843,1510937416.6682338715,1,214643,0.490,0.655,0.498,
1510937415.859,1510937416.6994340420,1,214644,0.490,0.655,0.498,
1510937415.873,1510937416.7150342464,1,214645,0.486,0.662,0.499,
1510937415.899,1510937416.7512345314,1,214646,0.480,0.673,0.500,
1510937415.919,1510937416.7672355175,1,214647,0.499,0.737,0.500,
1510937415.951,1510937416.7928359509,1,214648,0.503,0.795,0.500,
1510937415.982,1510937416.8240358829,1,214649,0.512,0.839,0.500,
1510937415.998,1510937416.8396360874,1,214650,0.553,0.830,0.497,
1510937416.029,1510937416.8708360195,1,214651,0.583,0.833,0.499,
1510937416.057,1510937416.8864362240,1,214652,0.579,0.823,0.497,
1510937416.076,1510937416.9260375500,1,214653,0.564,0.817,0.496,
1510937416.106,1510937416.9500389099,1,214654,0.612,0.928,0.500,
1510937416.137,1510937416.9760403633,1,214655,0.605,0.913,0.495,
1510937416.169,1510937416.9946408272,1,214656,0.620,0.884,0.491,
1510937416.184,1510937417.0258407593,1,214657,0.637,0.865,0.490,
1510937416.216,1510937417.0414407253,1,214658,0.648,0.856,0.491,
1510937416.231,1510937417.0726406574,1,214659,0.665,0.841,0.493,
1510937416.247,1510937417.0882406235,1,214660,0.676,0.838,0.494,
1510937416.276,1510937417.1258420944,1,214661,0.675,0.853,0.494,
1510937416.296,1510937417.1518435478,1,214662,0.658,0.880,0.494,
1510937416.326,1510937417.1768450737,1,214663,0.664,0.875,0.494,
1510937416.346,1510937417.2018463612,1,214664,0.671,0.868,0.494,
1510937416.376,1510937417.2268478870,1,214665,0.678,0.857,0.494,
1510937416.407,1510937417.2518494129,1,214666,0.684,0.862,0.494,
1510937416.427,1510937417.2758507729,1,214667,0.696,0.869,0.496,
1510937416.447,1510937417.3018522263,1,214668,0.704,0.868,0.496,
1510937416.477,1510937417.3258535862,1,214669,0.704,0.862,0.496,
1510937416.497,1510937417.3518550396,1,214670,0.710,0.859,0.496,
1510937416.527,1510937417.3768563271,1,214671,0.712,0.851,0.496,
1510937416.547,1510937417.4018578529,1,214672,0.722,0.847,0.497,
1510937416.590,1510937417.4158587456,1,214673,0.737,0.840,0.497,
1510937416.605,1510937417.4470586777,1,214674,0.756,0.829,0.499,
1510937416.621,1510937417.4626586437,1,214675,0.770,0.823,0.500,
1510937416.652,1510937417.4938588142,1,214676,0.802,0.843,0.500,
1510937416.672,1510937417.5234594345,1,214677,0.802,0.843,0.500,
1510937416.702,1510937417.5514612198,1,214678,0.827,0.827,0.500,
1510937416.722,1510937417.5764627457,1,214679,0.845,0.830,0.500,
1510937416.752,1510937417.6024641991,1,214680,0.876,0.816,0.500,
1510937416.789,1510937417.6154649258,1,214681,0.898,0.819,0.500,
1510937416.805,1510937417.6466648579,1,214682,0.913,0.815,0.500,
1510937416.820,1510937417.6622650623,1,214683,0.937,0.804,0.500,
1510937416.852,1510937417.6934652328,1,214684,0.946,0.810,0.500,
1510937416.882,1510937417.7320663929,1,214685,0.964,0.808,0.500,
1510937416.901,1510937417.7520675659,1,214686,0.974,0.817,0.500,
1510937416.932,1510937417.7830693722,1,214687,0.995,0.812,0.500,
1510937416.951,1510937417.8010702133,1,214688,1.014,0.816,0.500,
1510937416.971,1510937417.8260717392,1,214689,1.033,0.826,0.500,
1510937417.003,1510937417.8446719646,1,214690,1.044,0.825,0.500,
1510937417.044,1510937417.8758718967,1,214691,1.063,0.822,0.500,
1510937417.044,1510937417.9004726410,1,214692,1.080,0.830,0.500,
1510937417.074,1510937417.9264738560,1,214693,1.112,0.848,0.500,
1510937417.104,1510937417.9514756203,1,214694,1.124,0.844,0.500,
1510937417.125,1510937417.9654762745,1,214695,1.136,0.842,0.500,
1510937417.156,1510937417.9966764450,1,214696,1.163,0.848,0.500,
1510937417.196,1510937418.0278763771,1,214697,1.188,0.858,0.500,
1510937417.219,1510937418.0444762707,1,214698,1.201,0.857,0.500,
1510937417.234,1510937418.0756764412,1,214699,1.217,0.846,0.500,
1510937417.250,1510937418.0912766457,1,214700,1.240,0.847,0.500,
1510937417.296,1510937418.1224768162,1,214701,1.269,0.855,0.500,
1510937417.296,1510937418.1380767822,1,214702,1.281,0.846,0.500,
1510937417.324,1510937418.1656773090,1,214703,1.309,0.842,0.500,
1510937417.355,1510937418.1968774796,1,214704,1.330,0.825,0.500,
1510937417.371,1510937418.2124774456,1,214705,1.346,0.822,0.500,
1510937417.396,1510937418.2506778240,1,214706,1.369,0.811,0.500,
1510937417.445,1510937418.2756793499,1,214707,1.389,0.816,0.500,
1510937417.453,1510937418.2942795753,1,214708,1.403,0.817,0.500,
1510937417.484,1510937418.3254795074,1,214709,1.419,0.820,0.500,
1510937417.499,1510937418.3410794735,1,214710,1.441,0.816,0.500,
1510937417.524,1510937418.3656802177,1,214711,1.459,0.817,0.500,
1510937417.555,1510937418.3968803883,1,214712,1.472,0.831,0.500,
1510937417.571,1510937418.4124803543,1,214713,1.486,0.849,0.500,
1510937417.602,1510937418.4436802864,1,214714,1.515,0.876,0.500,
1510937417.622,1510937418.4762811661,1,214715,1.544,0.899,0.500,
1510937417.652,1510937418.5022826195,1,214716,1.558,0.913,0.500,
1510937417.672,1510937418.5242838860,1,214717,1.558,0.913,0.500,
1510937417.703,1510937418.5512855053,1,214718,1.589,0.950,0.500,
1510937417.745,1510937418.5762870312,1,214719,1.608,0.998,0.500,
1510937417.752,1510937418.5938870907,1,214720,1.639,1.019,0.500,
1510937417.783,1510937418.6250870228,1,214721,1.659,1.035,0.500,
1510937417.799,1510937418.6406872272,1,214722,1.691,1.051,0.500,
1510937417.827,1510937418.6672878265,1,214723,1.716,1.066,0.500,
1510937417.869,1510937418.6984879971,1,214724,1.750,1.074,0.500,
1510937417.872,1510937418.7140879631,1,214725,1.780,1.086,0.500,
1510937417.898,1510937418.7492883205,1,214726,1.780,1.086,0.500,
1510937417.935,1510937418.7752897739,1,214727,1.780,1.086,0.500,
1510937417.950,1510937418.7918899059,1,214728,1.787,1.085,0.500,
1510937417.981,1510937418.8230898380,1,214729,1.799,1.105,0.500,
1510937417.997,1510937418.8386900425,1,214730,1.833,1.116,0.500,
1510937418.028,1510937418.8698899746,1,214731,1.851,1.124,0.500,
1510937418.044,1510937418.8854899406,1,214732,1.873,1.127,0.500,
1510937418.074,1510937418.9250912666,1,214733,1.891,1.128,0.500,
1510937418.104,1510937418.9500927925,1,214734,1.905,1.120,0.500,
1510937418.137,1510937418.9760942459,1,214735,1.915,1.105,0.500,
1510937418.153,1510937418.9946944714,1,214736,1.934,1.097,0.500,
1510937418.168,1510937419.0102944374,1,214737,1.944,1.095,0.500,
1510937418.184,1510937419.0102944374,1,214738,1.955,1.088,0.500,
1510937418.200,1510937419.0414946079,1,214739,1.963,1.090,0.500,
1510937418.231,1510937419.0726947784,1,214740,1.971,1.095,0.500,
1510937418.256,1510937419.1048946381,1,214741,1.967,1.099,0.499,
1510937418.276,1510937419.1298961639,1,214742,1.968,1.101,0.499,
1510937418.307,1510937419.1548974514,1,214743,1.971,1.110,0.500,
1510937418.327,1510937419.1798992157,1,214744,1.972,1.113,0.500,
1510937418.356,1510937419.2059004307,1,214745,2.084,0.973,0.500,
1510937418.390,1510937419.2315011024,1,214746,2.226,0.950,0.500,
1510937418.406,1510937419.2471010685,1,214747,2.233,0.965,0.500,
1510937418.437,1510937419.2783012390,1,214748,2.239,0.977,0.500,
1510937418.456,1510937419.3049018383,1,214749,2.244,0.987,0.500,
1510937418.476,1510937419.3299033642,1,214750,2.215,1.050,0.485,
1510937418.507,1510937419.3549046516,1,214751,2.198,1.089,0.481,
1510937418.526,1510937419.3809063435,1,214752,2.180,1.108,0.477,
1510937418.557,1510937419.4049074650,1,214753,2.166,1.124,0.475,
1510937418.574,1510937419.4159083366,1,214754,2.168,1.126,0.476,
1510937418.605,1510937419.4471082687,1,214755,2.172,1.129,0.477,
1510937418.637,1510937419.4783084393,1,214756,2.172,1.130,0.478,
1510937418.662,1510937419.4939084053,1,214757,2.173,1.131,0.478,
1510937418.683,1510937419.5305094719,1,214758,2.171,1.129,0.477,
1510937418.723,1510937419.5555112362,1,214759,2.172,1.130,0.478,
1510937418.725,1510937419.5655114651,1,214760,2.173,1.131,0.478,
1510937418.755,1510937419.5967116356,1,214761,2.177,1.138,0.479,
1510937418.786,1510937419.6279118061,1,214762,2.177,1.138,0.479,
1510937418.802,1510937419.6435117722,1,214763,2.181,1.143,0.480,
1510937418.833,1510937419.6747117043,1,214764,2.182,1.145,0.480,
1510937418.849,1510937419.6903119087,1,214765,2.178,1.139,0.479,
1510937418.896,1510937419.7215118408,1,214766,2.174,1.132,0.478,
1510937418.916,1510937419.7557120323,1,214767,2.174,1.133,0.478,
1510937418.935,1510937419.7767131329,1,214768,2.077,1.227,0.500,
1510937418.950,1510937419.7923133373,1,214769,1.958,1.268,0.500,
1510937418.982,1510937419.8235132694,1,214770,1.905,1.328,0.500,
1510937419.007,1510937419.8557136059,1,214771,1.860,1.362,0.500,
1510937419.027,1510937419.8807148933,1,214772,1.820,1.388,0.500,
1510937419.057,1510937419.9057164192,1,214773,1.737,1.398,0.500,
1510937419.087,1510937419.9307177067,1,214774,1.677,1.410,0.500,
1510937419.107,1510937419.9557192326,1,214775,1.654,1.419,0.500,
1510937419.140,1510937419.9813199043,1,214776,1.607,1.427,0.500,
1510937419.156,1510937419.9969198704,1,214777,1.592,1.439,0.500,
1510937419.187,1510937420.0281200409,1,214778,1.578,1.435,0.500,
1510937419.203,1510937420.0437200069,1,214779,1.533,1.438,0.500,
1510937419.224,1510937420.0653202534,1,214780,1.498,1.437,0.500,
1510937419.255,1510937420.0965204239,1,214781,1.483,1.440,0.500,
1510937419.299,1510937420.1277203560,1,214782,1.458,1.440,0.500,
1510937419.304,1510937420.1433203220,1,214783,1.434,1.435,0.500,
1510937419.324,1510937420.1659207344,1,214784,1.414,1.431,0.500,
1510937419.355,1510937420.1971209049,1,214785,1.414,1.431,0.500,
1510937419.386,1510937420.2283208370,1,214786,1.398,1.442,0.500,
1510937419.402,1510937420.2439210415,1,214787,1.398,1.442,0.500,
1510937419.451,1510937420.2765219212,1,214788,1.387,1.432,0.500,
1510937419.466,1510937420.2921218872,1,214789,1.380,1.435,0.500,
1510937419.482,1510937420.3233218193,1,214790,1.394,1.413,0.499,
1510937419.507,1510937420.3565223217,1,214791,1.376,1.390,0.500,
1510937419.539,1510937420.3811228275,1,214792,1.369,1.380,0.500,
1510937419.555,1510937420.3967227936,1,214793,1.354,1.392,0.500,
1510937419.586,1510937420.4279227257,1,214794,1.354,1.379,0.500,
1510937419.619,1510937420.4435226917,1,214795,1.473,1.314,0.500,
1510937419.635,1510937420.4767231941,1,214796,1.443,1.302,0.500,
1510937419.650,1510937420.4923231602,1,214797,1.413,1.325,0.497,
1510937419.680,1510937420.5299243927,1,214798,1.369,1.352,0.498,
1510937419.710,1510937420.5559258461,1,214799,1.340,1.368,0.500,
1510937419.740,1510937420.5809271336,1,214800,1.329,1.364,0.500,
1510937419.771,1510937420.5975272655,1,214801,1.314,1.368,0.500,
1510937419.787,1510937420.6287274361,1,214802,1.286,1.349,0.500,
1510937419.802,1510937420.6443276405,1,214803,1.267,1.343,0.500,
1510937419.848,1510937420.6755275726,1,214804,1.238,1.364,0.500,
1510937419.850,1510937420.6911275387,1,214805,1.238,1.364,0.500,
1510937419.879,1510937420.7317290306,1,214806,1.201,1.382,0.500,
1510937419.899,1510937420.7547302246,1,214807,1.186,1.379,0.500,
1510937419.929,1510937420.7797317505,1,214808,1.170,1.371,0.500,
1510937419.949,1510937420.8047330379,1,214809,1.138,1.354,0.500,
1510937419.974,1510937420.8157339096,1,214810,1.121,1.358,0.500,
1510937420.021,1510937420.8469338417,1,214811,1.093,1.346,0.500,
1510937420.036,1510937420.8781340122,1,214812,1.072,1.354,0.500,
1510937420.057,1510937420.9057347775,1,214813,1.052,1.343,0.500,
1510937420.076,1510937420.9307358265,1,214814,1.021,1.328,0.500,
1510937420.106,1510937420.9557375908,1,214815,1.005,1.326,0.500,
1510937420.126,1510937420.9807388783,1,214816,0.993,1.323,0.500,
1510937420.156,1510937421.0057404041,1,214817,0.968,1.313,0.500,
1510937420.190,1510937421.0157408714,1,214818,1.002,1.281,0.494,
1510937420.205,1510937421.0469410419,1,214819,1.006,1.278,0.495,
1510937420.236,1510937421.0781412125,1,214820,0.993,1.230,0.500,
1510937420.252,1510937421.0937411785,1,214821,0.983,1.230,0.500,
1510937420.282,1510937421.1303422451,1,214822,0.958,1.226,0.500,
1510937420.313,1510937421.1553437710,1,214823,0.937,1.225,0.500,
1510937420.343,1510937421.1793451309,1,214824,0.916,1.249,0.500,
1510937420.353,1510937421.2043464184,1,214825,0.886,1.243,0.500,
1510937420.375,1510937421.2153470516,1,214826,0.867,1.240,0.500,
1510937420.406,1510937421.2465472221,1,214827,0.843,1.240,0.500,
1510937420.437,1510937421.2777471542,1,214828,0.817,1.232,0.500,
1510937420.451,1510937421.2933471203,1,214829,0.798,1.234,0.500,
1510937420.481,1510937421.3309485912,1,214830,0.777,1.231,0.500,
1510937420.524,1510937421.3539500237,1,214831,0.777,1.231,0.500,
1510937420.539,1510937421.3805506229,1,214832,0.738,1.244,0.500,
1510937420.570,1510937421.3961505890,1,214833,0.722,1.243,0.500,
1510937420.586,1510937421.4273507595,1,214834,0.698,1.239,0.500,
1510937420.602,1510937421.4439506531,1,214835,0.651,1.276,0.500,
1510937420.633,1510937421.4751508236,1,214836,0.637,1.260,0.500,
1510937420.649,1510937421.4907507896,1,214837,0.649,1.241,0.494,
1510937420.679,1510937421.5253520012,1,214838,0.679,1.201,0.484,
1510937420.689,1510937421.5273518562,1,214839,0.686,1.178,0.485,
1510937420.728,1510937421.5593538284,1,214840,0.697,1.152,0.487,
1510937420.739,1510937421.5809543133,1,214841,0.678,1.148,0.489,
1510937420.755,1510937421.5965542793,1,214842,0.652,1.165,0.489,
1510937420.786,1510937421.6277544498,1,214843,0.643,1.150,0.493,
1510937420.824,1510937421.6589543819,1,214844,0.638,1.149,0.493,
1510937420.840,1510937421.6815547943,1,214845,0.633,1.153,0.493,
1510937420.855,1510937421.6971547604,1,214846,0.631,1.157,0.493,
1510937420.886,1510937421.7283546925,1,214847,0.627,1.160,0.493,
1510937420.929,1510937421.7595548630,1,214848,0.622,1.166,0.493,
1510937420.935,1510937421.7765560150,1,214849,0.619,1.176,0.493,
1510937420.966,1510937421.8077559471,1,214850,0.590,1.202,0.498,
1510937420.997,1510937421.8389558792,1,214851,0.549,1.230,0.500,
1510937421.013,1510937421.8545558453,1,214852,0.542,1.232,0.500,
1510937421.054,1510937421.8857560158,1,214853,0.608,1.234,0.477,
1510937421.064,1510937421.9093565941,1,214854,0.581,1.233,0.478,
1510937421.085,1510937421.9353580475,1,214855,0.553,1.221,0.479,
1510937421.104,1510937421.9593596458,1,214856,0.526,1.210,0.479,
1510937421.149,1510937421.9753603935,1,214857,0.511,1.205,0.477,
1510937421.165,1510937422.0065603256,1,214858,0.471,1.172,0.480,
1510937421.180,1510937422.0221602917,1,214859,0.438,1.187,0.483,
1510937421.206,1510937422.0603606701,1,214860,0.433,1.174,0.479,
1510937421.237,1510937422.0783619881,1,214861,0.420,1.171,0.478,
1510937421.268,1510937422.1095619202,1,214862,0.406,1.150,0.478,
1510937421.283,1510937422.1251618862,1,214863,0.386,1.109,0.475,
1510937421.309,1510937422.1603622437,1,214864,0.405,1.107,0.464,
1510937421.338,1510937422.1803634167,1,214865,0.408,1.105,0.460,
1510937421.354,1510937422.1959636211,1,214866,0.411,1.102,0.455,
1510937421.385,1510937422.2271635532,1,214867,0.382,1.096,0.454,
1510937421.411,1510937422.2613637447,1,214868,0.370,1.098,0.453,
1510937421.439,1510937422.2813646793,1,214869,0.343,1.090,0.454,
1510937421.455,1510937422.2969648838,1,214870,0.342,1.077,0.453,
1510937421.486,1510937422.3281648159,1,214871,0.338,1.060,0.452,
1510937421.512,1510937422.3603651524,1,214872,0.342,1.053,0.448,
1510937421.532,1510937422.3853664398,1,214873,0.330,1.049,0.448,
1510937421.574,1510937422.4093680382,1,214874,0.317,1.032,0.451,
1510937421.589,1510937422.4309682846,1,214875,0.306,1.032,0.450,
1510937421.605,1510937422.4465682507,1,214876,0.283,1.025,0.451,
1510937421.646,1510937422.4777684212,1,214877,0.253,1.016,0.454,
1510937421.656,1510937422.5113692284,1,214878,0.241,1.007,0.456,
1510937421.687,1510937422.5353708267,1,214879,0.214,1.000,0.460,
1510937421.706,1510937422.5593721867,1,214880,0.200,0.992,0.463,
1510937421.736,1510937422.5843734741,1,214881,0.235,0.966,0.449,
1510937421.756,1510937422.6093750000,1,214882,0.223,0.963,0.450,
1510937421.789,1510937422.6309752464,1,214883,0.213,0.958,0.451,
1510937421.805,1510937422.6465752125,1,214884,0.223,0.937,0.447,
1510937421.851,1510937422.6777756214,1,214885,0.208,0.920,0.450,
1510937421.861,1510937422.7099754810,1,214886,0.200,0.909,0.452,
1510937421.882,1510937422.7359771729,1,214887,0.184,0.890,0.457,
1510937421.929,1510937422.7599782944,1,214888,0.196,0.869,0.454,
1510937421.951,1510937422.7769794464,1,214889,0.184,0.855,0.457,
1510937421.966,1510937422.8081796169,1,214890,0.207,0.834,0.453,
1510937421.997,1510937422.8237795830,1,214891,0.224,0.811,0.452,
1510937422.029,1510937422.8549795151,1,214892,0.205,0.797,0.454,
1510937422.029,1510937422.8705794811,1,214893,0.224,0.777,0.453,
1510937422.054,1510937422.9097800255,1,214894,0.226,0.758,0.454,
1510937422.084,1510937422.9357814789,1,214895,0.224,0.740,0.456,
1510937422.104,1510937422.9607830048,1,214896,0.227,0.719,0.459,
1510937422.152,1510937422.9777839184,1,214897,0.236,0.716,0.456,
1510937422.152,1510937422.9933838844,1,214898,0.236,0.716,0.456,
1510937422.183,1510937423.0245838165,1,214899,0.236,0.716,0.456,
1510937422.208,1510937423.0607843399,1,214900,0.237,0.685,0.458,
1510937422.237,1510937423.0787854195,1,214901,0.229,0.657,0.462,
1510937422.268,1510937423.1099855900,1,214902,0.220,0.633,0.466,
1510937422.284,1510937423.1255855560,1,214903,0.206,0.601,0.475,
1510937422.309,1510937423.1607856750,1,214904,0.235,0.555,0.486,
1510937422.338,1510937423.1797866821,1,214905,0.224,0.549,0.487,
1510937422.370,1510937423.2109868526,1,214906,0.216,0.529,0.494,
1510937422.385,1510937423.2265868187,1,214907,0.215,0.511,0.499,
1510937422.410,1510937423.2421870232,1,214908,0.220,0.486,0.500,
1510937422.441,1510937423.2827882767,1,214909,0.219,0.459,0.500,
1510937422.472,1510937423.2983882427,1,214910,0.218,0.444,0.500,
1510937422.488,1510937423.3295884132,1,214911,0.209,0.428,0.500,
1510937422.508,1510937423.3601894379,1,214912,0.211,0.406,0.500,
1510937422.540,1510937423.3841907978,1,214913,0.196,0.390,0.500,
1510937422.579,1510937423.4091920853,1,214914,0.193,0.373,0.500,
1510937422.604,1510937423.4307925701,1,214915,0.183,0.350,0.500,
1510937422.605,1510937423.4463925362,1,214916,0.181,0.337,0.500,
1510937422.651,1510937423.4775927067,1,214917,0.185,0.312,0.500,
1510937422.661,1510937423.5107927322,1,214918,0.190,0.287,0.500,
1510937422.682,1510937423.5367944241,1,214919,0.191,0.266,0.500,
1510937422.711,1510937423.5597956181,1,214920,0.205,0.238,0.500,
1510937422.731,1510937423.5857970715,1,214921,0.202,0.217,0.500,
1510937422.775,1510937423.6097984314,1,214922,0.195,0.209,0.500,
1510937422.791,1510937423.6323988438,1,214923,0.204,0.204,0.500,
1510937422.822,1510937423.6479990482,1,214924,0.202,0.190,0.500,
1510937422.847,1510937423.6791989803,1,214925,0.212,0.168,0.500,
1510937422.858,1510937423.7098000050,1,214926,0.225,0.144,0.500,
1510937422.887,1510937423.7358012199,1,214927,0.217,0.130,0.500,
1510937422.907,1510937423.7588026524,1,214928,0.200,0.116,0.500,
1510937422.947,1510937423.7848041058,1,214929,0.198,0.100,0.500,
1510937422.957,1510937423.8098056316,1,214930,0.189,0.075,0.500,
1510937422.997,1510937423.8348071575,1,214931,0.182,0.071,0.500,
1510937423.007,1510937423.8608086109,1,214932,0.184,0.051,0.500,
1510937423.047,1510937423.8858098984,1,214933,0.170,0.017,0.500,
1510937423.057,1510937423.9088110924,1,214934,0.171,0.017,0.500,
1510937423.087,1510937423.9348127842,1,214935,0.176,-0.011,0.500,
1510937423.107,1510937423.9608142376,1,214936,0.174,-0.025,0.500,
1510937423.140,1510937423.9814145565,1,214937,0.176,-0.046,0.500,
1510937423.155,1510937423.9970145226,1,214938,0.187,-0.068,0.500,
1510937423.187,1510937424.0282146931,1,214939,0.176,-0.069,0.500,
1510937423.196,1510937424.0282146931,1,214940,0.183,-0.086,0.500,
1510937423.227,1510937424.0648159981,1,214941,0.181,-0.112,0.500,
1510937423.242,1510937424.0844161510,1,214942,0.190,-0.134,0.500,
1510937423.258,1510937424.1000161171,1,214943,0.190,-0.151,0.500,
1510937423.289,1510937424.1312160492,1,214944,0.182,-0.176,0.500,
1510937423.325,1510937424.1648170948,1,214945,0.193,-0.194,0.500,
1510937423.341,1510937424.1824173927,1,214946,0.197,-0.212,0.500,
1510937423.372,1510937424.2136175632,1,214947,0.193,-0.215,0.500,
1510937423.387,1510937424.2292175293,1,214948,0.199,-0.237,0.500,
1510937423.417,1510937424.2648186684,1,214949,0.200,-0.261,0.500,
1510937423.456,1510937424.2828195095,1,214950,0.202,-0.286,0.500,
1510937423.484,1510937424.3140196800,1,214951,0.207,-0.311,0.500,
1510937423.488,1510937424.3296196461,1,214952,0.208,-0.328,0.500,
1510937423.508,1510937424.3642206192,1,214953,0.201,-0.344,0.500,
1510937423.554,1510937424.3808209896,1,214954,0.200,-0.362,0.500,
1510937423.570,1510937424.4120211601,1,214955,0.203,-0.384,0.500,
1510937423.586,1510937424.4276211262,1,214956,0.212,-0.410,0.500,
1510937423.621,1510937424.4688215256,1,214957,0.200,-0.424,0.500,
1510937423.643,1510937424.4898226261,1,214958,0.197,-0.442,0.500,
1510937423.682,1510937424.5208246708,1,214959,0.208,-0.471,0.500,
1510937423.692,1510937424.5398256779,1,214960,0.223,-0.503,0.500,
1510937423.712,1510937424.5648272038,1,214961,0.217,-0.523,0.500,
1510937423.742,1510937424.5828280449,1,214962,0.197,-0.544,0.500,
1510937423.773,1510937424.6140282154,1,214963,0.204,-0.566,0.500,
1510937423.788,1510937424.6296284199,1,214964,0.209,-0.589,0.500,
1510937423.819,1510937424.6608283520,1,214965,0.209,-0.613,0.500,
1510937423.836,1510937424.6764283180,1,214966,0.212,-0.636,0.500,
1510937423.860,1510937424.7156286240,1,214967,0.226,-0.661,0.500,
1510937423.890,1510937424.7396302223,1,214968,0.222,-0.679,0.500,
1510937423.910,1510937424.7646315098,1,214969,0.226,-0.701,0.500,
1510937423.940,1510937424.7896330357,1,214970,0.220,-0.711,0.500,
1510937423.974,1510937424.8156344891,1,214971,0.219,-0.738,0.500,
1510937423.989,1510937424.8312346935,1,214972,0.219,-0.755,0.500,
1510937424.021,1510937424.8624346256,1,214973,0.216,-0.773,0.500,
1510937424.036,1510937424.8780348301,1,214974,0.216,-0.791,0.500,
1510937424.066,1510937424.9146358967,1,214975,0.213,-0.810,0.500,
1510937424.086,1510937424.9396374226,1,214976,0.194,-0.845,0.500,
1510937424.117,1510937424.9646387100,1,214977,0.186,-0.873,0.500,
1510937424.136,1510937424.9886400700,1,214978,0.203,-0.891,0.500,
